"OBJECTID","FIPS","FIPS_1","EDU1","EDU1_Z","EDU2","EDU2_Z","EDU3","EDU3_Z","EDU4","EDU4_Z","EDU5","EDU5_Z","EDU6","EDU5_Z1","EDU6_Z","EDU7","EDU7_Z","EDU_COMP","EDU_RANK","EE1","EE1_Z","EE2","EE2_Z","EE3","EE3_Z","EE4","EE4_Z","EE_COMP","EE_RANK","N1","N1_Z","N2","N2_Z","N3","N3_Z","N4","N4_Z","N5","N5_Z","N6","N6_Z","N_COMP","N_RANK","COMP","COMP_RANK","COMP_OPP"
1083,26163551400,,7.583418,0.710208,1.515152,0.451031,19.69697,-0.550918,65.389128,0.545322,84.936424,1.338732,72.367603,1.338732,1.824488,13.040806,1.46919,0.826865,5,3.468208,0.190466,41279,-0.467188,15.921193,-0.01831,-22.172867,-0.248451,-0.135871,2,9.518828,0.318146,102100,-0.497263,63.988439,-0.307259,10.3098,0.471961,-1.225338,-0.026855,4.579768,0.078082,0.006135,3,0.232376,3,"Moderate"
1084,26163551600,,46.519824,-1.00206,3.488372,0.245367,18.372093,-0.444534,51.636364,-0.264773,46.121538,-0.966523,10.409231,-0.966523,-1.293821,71.813143,-0.886442,-0.658969,2,2.360081,0.431986,43318,-0.391774,17.258143,-0.148143,-23.353547,-0.349284,-0.114304,2,11.883541,0.114138,78000,-0.787905,78.422117,0.363341,26.6847,-0.556969,1.291469,-0.025272,5.750071,0.047106,-0.140927,2,-0.304733,2,"Low"
1085,26163551700,,8.215962,0.682391,0,0.608952,3.484321,0.750924,82.331874,1.54332,84.936424,1.338732,72.367603,1.338732,1.824488,13.040806,1.46919,1.174,5,0.75815,0.781133,109708,2.063739,7.937365,0.757007,-20.606293,-0.114662,0.871804,5,2.22387,0.947497,268300,1.507085,98.02881,1.274283,3.676269,0.888785,-7.066779,-0.030529,0.671517,0.181526,0.794774,5,0.946859,5,"Very High"
1086,26163554100,,30.25641,-0.286862,0,0.608952,16.044776,-0.257655,56.5577,0.025114,59.030328,-0.199857,23.416129,-0.199857,-0.639195,60.452688,-0.431107,-0.168659,3,3.963613,0.082491,45083,-0.326493,14.122807,0.156333,-17.946245,0.112512,0.006211,3,8.880995,0.373174,75000,-0.824085,80.701754,0.469254,19.0464,-0.07701,-10.85681,-0.032912,0.119048,0.196149,0.017428,3,-0.04834,2,"Low"
1087,26163554200,,13.150685,0.465381,5.847953,-0.000566,7.602339,0.420255,47.546833,-0.505663,59.030328,-0.199857,23.416129,-0.199857,-0.639195,60.452688,-0.431107,-0.12725,3,2.992126,0.29423,41981,-0.441224,13.160855,0.249749,-18.286644,0.083441,0.046549,3,12.353347,0.073607,103800,-0.476761,81.574803,0.509817,10.4017,0.466187,-0.821948,-0.026601,0.163399,0.194975,0.123537,3,0.014279,3,"Moderate"
1088,26163554300,,1.189532,0.991386,15.384615,-0.994549,9.090909,0.300726,53.4235,-0.159503,59.030328,-0.199857,23.416129,-0.199857,-0.639195,60.452688,-0.431107,-0.161729,3,1.459093,0.62836,62896,0.332342,11.184211,0.441703,-18.311834,0.08129,0.370924,4,9.395656,0.328773,90100,-0.641981,92.652423,1.024492,3.739377,0.884819,-10.567025,-0.03273,0.114134,0.196279,0.293275,4,0.16749,3,"Moderate"
1089,26163554500,,3.647416,0.883298,0,0.608952,34.375,-1.72953,45.120724,-0.648571,59.030328,-0.199857,23.416129,-0.199857,-0.639195,60.452688,-0.431107,-0.308002,2,2.818182,0.332142,46400,-0.277782,16.881522,-0.111569,-30.334466,-0.94547,-0.25067,2,12.070344,0.098022,77800,-0.790317,70,-0.027958,7.975895,0.618614,-11.426106,-0.033271,0.164962,0.194934,0.010004,3,-0.182889,2,"Low"
1090,26163554600,,24.649533,-0.040293,4.048583,0.186978,15.384615,-0.204645,53.680501,-0.144365,59.030328,-0.199857,23.416129,-0.199857,-0.639195,60.452688,-0.431107,-0.210355,2,5.347222,-0.219072,54725,0.030128,10.442316,0.513749,-29.939564,-0.911744,-0.146735,2,7.573813,0.485947,97800,-0.54912,92.361111,1.010957,11.0551,0.42513,-3.804446,-0.028477,0.159109,0.195089,0.256588,3,-0.033501,3,"Moderate"
1091,26163554700,,15.116279,0.378942,5.952381,-0.01145,36.904762,-1.93267,58.658257,0.148846,59.192212,-0.190243,20.736533,-0.190243,-0.774057,53.00682,-0.132672,-0.359044,2,2.118644,0.484608,54786,0.032384,15.58908,0.013942,-29.491874,-0.873511,-0.085644,2,10.775047,0.20977,143300,-0.000397,84.957627,0.666985,9.611452,0.515843,-9.843285,-0.032275,0.18615,0.194373,0.25905,4,-0.061879,2,"Low"
1092,26163554800,,21.137206,0.114165,9.137056,-0.343381,4.568528,0.663864,54.434251,-0.099966,59.030328,-0.199857,23.416129,-0.199857,-0.639195,60.452688,-0.431107,-0.13364,3,0.942029,0.741056,52527,-0.051168,25.670498,-0.965074,-27.386434,-0.693701,-0.242222,2,10.09772,0.268204,119900,-0.282597,83.985507,0.62182,14.9425,0.180862,-5.869206,-0.029776,0.140017,0.195594,0.159018,3,-0.072281,2,"Low"
1093,26163555100,,10.234375,0.593629,3.436426,0.250782,10.652921,0.1753,54.271357,-0.109561,59.192212,-0.190243,20.736533,-0.190243,-0.774057,53.00682,-0.132672,-0.026689,3,2.763958,0.34396,57853,0.145821,9.818942,0.574285,-27.071887,-0.666838,0.099307,3,4.03183,0.791521,102000,-0.498469,88.446656,0.829088,10.415,0.465351,-3.867238,-0.028516,0.134078,0.195751,0.292454,4,0.121691,3,"Moderate"
1094,26163555300,,9.680968,0.617966,4.329004,0.15775,4.761905,0.648336,61.157456,0.296059,59.192212,-0.190243,20.736533,-0.190243,-0.774057,53.00682,-0.132672,0.08902,3,6.451613,-0.459778,51972,-0.071695,17.141163,-0.136782,-27.327009,-0.688626,-0.33922,2,12.442748,0.065894,83700,-0.719164,91.979076,0.993207,5.490849,0.774764,-2.997979,-0.02797,0.152672,0.195259,0.213665,3,-0.012178,3,"Moderate"
1095,26163555400,,43.92936,-0.888145,0,0.608952,38.095238,-2.02826,60.794473,0.274678,59.192212,-0.190243,20.736533,-0.190243,-0.774057,53.00682,-0.132672,-0.447107,2,0.733753,0.786451,57143,0.11956,12.641084,0.300224,-17.06405,0.187854,0.348522,4,14.439462,-0.106366,96400,-0.566004,89.51782,0.878856,22.2905,-0.280856,-5.851251,-0.029764,0.207756,0.193801,0.014944,3,-0.02788,3,"Moderate"
1096,26163555500,,16.068376,0.337073,3.333333,0.261527,7.083333,0.461931,45.864998,-0.60473,59.192212,-0.190243,20.736533,-0.190243,-0.774057,53.00682,-0.132672,-0.091596,3,3.936412,0.088419,42399,-0.425764,9.074941,0.646536,-11.252049,0.684212,0.248351,3,1.344287,1.02338,116800,-0.319983,78.425435,0.363495,8.798972,0.566896,-0.54193,-0.026425,0.260902,0.192394,0.29996,4,0.152238,3,"Moderate"
1097,26163556100,,32.188295,-0.371819,0,0.608952,4.255319,0.689014,50.518457,-0.330622,61.835252,-0.03327,36.17234,-0.03327,0.002813,51.169265,-0.059022,0.072292,3,1.118568,0.702579,54413,0.018588,11.875985,0.374524,-20.345097,-0.092355,0.250834,4,4.350927,0.763992,116700,-0.321189,77.404922,0.316081,17.5649,0.016081,-7.66999,-0.030908,1.312551,0.164559,0.151436,3,0.158187,3,"Moderate"
1098,26163556200,,0,1.043697,0,0.608952,0,1.030708,63.484382,0.433124,61.835252,-0.03327,36.17234,-0.03327,0.002813,51.169265,-0.059022,0.432429,4,0.964852,0.736082,43513,-0.384561,9.410968,0.613904,-15.365364,0.332925,0.324587,4,2.552048,0.919184,171200,0.336073,56.788422,-0.641778,5.976096,0.744273,-7.482842,-0.03079,2.54116,0.13204,0.243167,3,0.333394,4,"High"
1099,26163556300,,16.220736,0.330372,0,0.608952,0,1.030708,62.972621,0.40298,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.805161,5,1.753156,0.564268,62794,0.328569,9.085963,0.645466,-10.420386,0.755237,0.573385,5,5.18617,0.691933,165500,0.267332,70.687237,0.003972,9.668246,0.512274,11.846454,-0.018633,2.284179,0.138842,0.265953,4,0.548167,5,"Very High"
1100,26163556500,,0,1.043697,16.363636,-1.09659,5.454545,0.592719,71.91704,0.929843,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.676112,4,1.919386,0.528037,70526,0.614546,7.211538,0.827493,-14.231601,0.429751,0.599957,5,4.666057,0.736805,203600,0.726812,80.518234,0.460728,2.723915,0.948627,4.254382,-0.023408,1.777362,0.152256,0.500303,5,0.592124,5,"Very High"
1101,26163556600,,0,1.043697,9.756098,-0.407902,0,1.030708,81.555734,1.497602,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.918175,5,0,0.946375,114044,2.224111,5.623722,0.981687,-21.598937,-0.199436,0.988184,5,4.62606,0.740255,237900,1.140465,97.574778,1.253188,1.076792,1.052125,-10.054541,-0.032408,1.652661,0.155557,0.718197,5,0.874852,5,"Very High"
1102,26163556800,,3.039514,0.910031,0,0.608952,0,1.030708,64.726265,0.506277,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.902726,5,0,0.946375,70417,0.610515,6.008584,0.944313,-26.997951,-0.660524,0.46017,4,0,1.139355,181800,0.463908,92.017417,0.994989,4.008016,0.867939,-4.333248,-0.028809,4.533189,0.079314,0.586116,5,0.649671,5,"Very High"
1103,26163556900,,0,1.043697,0,0.608952,15.346535,-0.201587,69.404517,0.781845,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.785146,5,2.639296,0.37113,74032,0.74422,8.483172,0.704003,-15.586626,0.314029,0.533346,4,3.193754,0.863823,164200,0.251654,95.747801,1.168305,1.073198,1.052351,0.526264,-0.025753,1.984127,0.146784,0.576194,5,0.631562,5,"Very High"
1104,26163557000,,30.617978,-0.302762,0,0.608952,0,1.030708,60.045455,0.230557,61.835252,-0.03327,36.17234,-0.03327,0.002813,51.169265,-0.059022,0.211139,3,2.568218,0.386622,55100,0.043998,10.779145,0.481039,-17.696618,0.133831,0.261372,4,4.153846,0.780994,141500,-0.022105,68.057785,-0.118194,17.3414,0.030125,-4.454475,-0.028886,2.389525,0.136053,0.129665,3,0.200726,3,"Moderate"
1105,26163557200,,9.821429,0.611789,8.474576,-0.274333,0,1.030708,61.962751,0.343494,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.710682,4,0,0.946375,63047,0.337927,5.16333,1.026396,-29.350859,-0.861468,0.362307,4,13.02682,0.015505,174700,0.378283,93.245228,1.052034,7.09607,0.673899,-4.269779,-0.02877,2.97271,0.120618,0.368595,4,0.480528,4,"High"
1106,26163557300,,2.099237,0.951381,1.234568,0.480276,9.876543,0.237642,67.146597,0.648844,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.797323,5,0.492005,0.83914,84653,1.13705,8.615137,0.691188,-27.365669,-0.691928,0.493863,4,5.684455,0.648945,183800,0.488027,97.416974,1.245856,2.568807,0.958373,5.208771,-0.022808,3.665158,0.10229,0.570114,5,0.620433,5,"Very High"
1107,26163557500,,7.719715,0.704214,4.040404,0.18783,28.619529,-1.26738,68.484612,0.727659,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.516491,4,0.562193,0.823843,85260,1.159501,12.540021,0.310039,-15.14803,0.351486,0.661217,5,2.199313,0.949616,213600,0.847411,99.508082,1.343011,4.588651,0.831455,-5.596052,-0.029604,2.273301,0.13913,0.68017,5,0.619293,5,"Very High"
1108,26163557600,,3.392569,0.894505,5,0.087814,5.5,0.589069,75.403402,1.135204,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.852816,5,0.794351,0.773243,96836,1.587653,6.562137,0.890557,-15.122758,0.353644,0.901274,5,5.818786,0.637356,223200,0.963185,96.910856,1.222342,1.917033,0.999328,-9.292379,-0.031928,2.423698,0.135149,0.654239,5,0.802776,5,"Very High"
1109,26163557700,,7.159091,0.728868,0,0.608952,0,1.030708,66.006701,0.5817,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.887621,5,2.67959,0.362348,73034,0.707308,6.161348,0.929478,-16.259495,0.256564,0.563925,5,2.879291,0.890952,180900,0.453054,93.842645,1.07979,4.141482,0.859553,-6.720031,-0.030311,1.468654,0.160427,0.568911,5,0.673485,5,"Very High"
1110,26163557900,,5.53814,0.800151,0,0.608952,6.6313,0.498228,66.352624,0.602076,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.824646,5,0.972447,0.734426,70607,0.617542,7.126168,0.835783,-15.762793,0.298984,0.621684,5,1.542553,1.006275,189100,0.551944,88.006483,0.808638,5.428151,0.778704,-8.432223,-0.031387,1.25969,0.165958,0.546689,5,0.66434,5,"Very High"
1111,26163558100,,3.333333,0.89711,6.349206,-0.052811,12.698413,0.011051,70.575382,0.850814,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.709897,4,1.372832,0.647161,69038,0.559511,12.227296,0.340408,-29.350859,-0.861468,0.171403,3,1.983003,0.968277,170700,0.330043,92.196532,1.003311,5.413687,0.779613,-8.351076,-0.031337,1.767893,0.152507,0.533736,5,0.471679,4,"High"
1112,26163558200,,10.376399,0.587384,0,0.608952,0,1.030708,57.664942,0.090335,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.797214,5,2.453988,0.411519,64800,0.402764,5.245589,1.018408,-30.097345,-0.925219,0.226868,3,8.836689,0.376996,158700,0.185325,79.693252,0.422398,8.980177,0.555509,3.351441,-0.023976,1.499531,0.15961,0.27931,4,0.434464,4,"High"
1113,26163558300,,0,1.043697,9.565217,-0.388008,12.173913,0.053168,42.95136,-0.776356,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.456517,4,4.627249,-0.062151,45577,-0.308222,9.801634,0.575966,-16.342898,0.249442,0.113759,3,8.36278,0.417881,119000,-0.293451,76.478149,0.273022,3.240478,0.916168,2.24576,-0.024672,3.287671,0.112281,0.233538,3,0.267938,4,"High"
1114,26163558500,,2.924791,0.915076,0,0.608952,9.090909,0.300726,57.646298,0.089237,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.739587,5,1.322418,0.658149,73550,0.726393,12.163949,0.346559,-15.393999,0.33048,0.515395,4,2.696078,0.906759,162100,0.226328,94.269521,1.099623,4.904832,0.811587,-3.000297,-0.027971,1.707076,0.154117,0.528407,5,0.594463,5,"Very High"
1115,26163558600,,11.688312,0.529691,0,0.608952,0,1.030708,63.400759,0.428199,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.837238,5,0,0.946375,70734,0.62224,14.431082,0.126396,-18.876406,0.033074,0.432021,4,0.847458,1.066243,172800,0.355369,81.929182,0.526282,5.309735,0.786145,-1.18574,-0.02683,3.470919,0.107431,0.469106,5,0.579455,5,"Very High"
1116,26163558700,,10.790274,0.569183,0,0.608952,0,1.030708,75.026344,1.112994,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.940708,5,2.881041,0.318441,71071,0.634704,5.477528,0.995884,-19.183037,0.006887,0.488979,4,2.975654,0.882639,160400,0.205827,93.30855,1.054976,4.815761,0.817184,-5.599213,-0.029606,2.258652,0.139517,0.511756,5,0.647148,5,"Very High"
1117,26163558800,,15.72327,0.352249,0,0.608952,9.917355,0.234364,66.111952,0.587899,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.72094,5,2.234637,0.459327,68676,0.546122,10.165184,0.540661,-17.551247,0.146246,0.423089,4,6.282723,0.597332,147400,0.049049,98.510242,1.296651,6.29345,0.724332,-4.145787,-0.028692,2.04156,0.145264,0.463989,4,0.536006,4,"High"
1118,26163559000,,0,1.043697,0,0.608952,0,1.030708,62.145289,0.354246,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.900103,5,1.450777,0.630172,68618,0.543977,6.023222,0.942891,-15.396276,0.330285,0.611831,5,12.032817,0.10126,138300,-0.060696,95.958549,1.178097,4.65587,0.827231,-4.167665,-0.028705,2.086438,0.144076,0.36021,4,0.624048,5,"Very High"
1119,26163559100,,0,1.043697,0,0.608952,12.080537,0.060665,60.473883,0.255794,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.747461,5,1.336074,0.655172,63425,0.351908,11.498973,0.411136,-15.998644,0.278842,0.424264,4,9.572491,0.313517,120400,-0.276567,94.450154,1.108016,1.274363,1.03971,-4.896137,-0.029163,2.590874,0.130724,0.381039,4,0.517588,4,"High"
1120,26163560100,,0,1.043697,0.892857,0.515892,9.821429,0.242067,79.471849,1.374853,89.671429,1.619948,60.285955,1.619948,1.216429,5.947595,1.753491,1.109482,5,0.791139,0.773943,85647,1.173814,6.088561,0.936546,-12.692241,0.561216,0.86138,5,8.005822,0.448676,279100,1.637331,64.952532,-0.262467,1.864035,1.002658,-8.792754,-0.031614,1.98386,0.146791,0.490229,5,0.820364,5,"Very High"
1121,26163560200,,0,1.043697,0,0.608952,0,1.030708,79.362462,1.368409,89.671429,1.619948,60.285955,1.619948,1.216429,5.947595,1.753491,1.234519,5,1.048218,0.717912,64076,0.375986,5.960706,0.948962,-18.041949,0.104339,0.5368,4,11.633938,0.135672,191600,0.582094,43.815514,-1.24451,4.242912,0.853179,-0.303627,-0.026275,0.09358,0.196823,0.082831,3,0.61805,5,"Very High"
1122,26163560300,,1.540832,0.975938,0,0.608952,23.61809,-0.865776,72.351319,0.955424,89.671429,1.619948,60.285955,1.619948,1.216429,5.947595,1.753491,0.894915,5,2.34192,0.435945,80703,0.990955,11.198649,0.440301,-13.372237,0.503143,0.592586,5,10.607118,0.224258,286000,1.720544,67.603435,-0.139304,2.915005,0.936619,-15.484515,-0.035823,0.124224,0.196012,0.483718,5,0.657073,5,"Very High"
1123,26163560400,,0.970874,1.001002,0,0.608952,0,1.030708,81.900024,1.517882,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,1.157259,5,1.513186,0.61657,91094,1.375278,5.668856,0.977304,-15.122758,0.353644,0.830699,5,7.516993,0.490849,278500,1.630095,78.46952,0.365543,1.608133,1.018738,-2.320211,-0.027543,0.076605,0.197272,0.612492,5,0.866817,5,"Very High"
1124,26163561300,,2.279702,0.943445,0,0.608952,3.024575,0.787841,91.296219,2.071357,89.671429,1.619948,60.285955,1.619948,1.216429,5.947595,1.753491,1.285923,5,0.576844,0.820649,171701,4.356623,6.201335,0.925595,-15.456918,0.325106,1.606993,5,1.019576,1.051394,473800,3.985385,95.302843,1.147632,3.485466,0.900774,252.236026,0.132559,0.064291,0.197598,1.23589,5,1.376269,5,"Very High"
1125,26163561700,,17.017208,0.295347,31.25,-2.64816,14.0625,-0.098482,58.333333,0.129706,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.231526,3,1.297017,0.663685,51250,-0.098399,22.451081,-0.652434,-16.029347,0.27622,0.047268,3,2.281369,0.942536,35600,-1.29924,91.439689,0.968147,10.4882,0.460752,-27.37098,-0.043299,1.440112,0.161183,0.198346,3,0.159047,3,"Moderate"
1126,26163562300,,5,0.823817,8.8,-0.308251,7.2,0.452562,86.130462,1.767073,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.953925,5,2.232667,0.459757,115625,2.282586,6.3279,0.913304,-15.500302,0.321401,0.994262,5,5.444444,0.669652,347600,2.463431,81.551116,0.508716,3.694701,0.887627,3.230466,-0.024052,1.356784,0.163388,0.778127,5,0.908771,5,"Very High"
1127,26163562400,,2.384292,0.938845,0,0.608952,9.294872,0.284349,84.134867,1.649524,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,1.060563,5,0.759494,0.78084,115230,2.267977,2.949963,1.241338,-16.332716,0.250311,1.135117,5,2.130823,0.955524,273000,1.563766,92.202532,1.003589,1.615193,1.018294,-3.87884,-0.028524,0.550257,0.184736,0.782898,5,0.992859,5,"Very High"
1128,26163562500,,23.809524,-0.003353,0,0.608952,22.368421,-0.76543,75.015347,1.112346,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.699255,4,3.441296,0.196332,48542,-0.198558,8.049536,0.746114,-17.935781,0.113406,0.214323,3,7.921715,0.455933,143400,0.000809,42.206478,-1.31927,7.950907,0.620184,-8.930166,-0.031701,1.448551,0.160959,-0.018848,2,0.298244,4,"High"
1129,26163562700,,7.001522,0.735798,0,0.608952,0,1.030708,75.764706,1.156487,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,1.067745,5,1.428571,0.635012,70532,0.614768,6.692913,0.877857,-16.332716,0.250311,0.594487,5,7.729179,0.472543,217900,0.899268,68.116883,-0.115449,4.556284,0.833488,-1.275687,-0.026886,0.617284,0.182962,0.374321,4,0.678851,5,"Very High"
1130,26163562800,,0,1.043697,0.8,0.52557,8,0.388324,73.277753,1.009995,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.987123,5,1.506456,0.618037,64971,0.409088,4.229935,1.117039,-15.721284,0.302529,0.611673,5,9.067189,0.35711,174800,0.379489,75.466284,0.22601,1.186017,1.045262,-4.622666,-0.028992,1.101695,0.17014,0.35817,4,0.652322,5,"Very High"
1131,26163562900,,8.823529,0.655673,0,0.608952,35.2,-1.79578,65.072934,0.526697,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.562545,4,2.406417,0.421887,52609,-0.048135,8.916479,0.661924,-16.400301,0.244539,0.320054,4,4.713376,0.732722,160600,0.208239,76.671123,0.281988,8.355477,0.594763,-1.892472,-0.027274,1.104807,0.170058,0.326749,4,0.403116,4,"High"
1132,26163563300,,26.770708,-0.133574,0,0.608952,14.450867,-0.129667,69.119702,0.765068,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.721864,5,5.882353,-0.335706,47953,-0.220343,8.798424,0.673389,-20.480622,-0.103929,0.003353,3,3.273578,0.856937,198500,0.665307,46.091861,-1.13875,11.4506,0.400278,-6.271235,-0.030028,0.227642,0.193275,0.157836,3,0.294351,4,"High"
1133,26163563400,,8.245756,0.681081,0,0.608952,0,1.030708,76.901408,1.223443,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,1.069494,5,1.363367,0.649224,86674,1.211799,7.205826,0.828047,-22.153058,-0.246759,0.610578,5,4.365079,0.762771,198300,0.662895,83.876704,0.616765,6.440541,0.715089,-3.26165,-0.028136,0.096805,0.196738,0.487687,5,0.722586,5,"Very High"
1134,26163563500,,2.184874,0.947615,0,0.608952,2.12766,0.859861,79.824787,1.395642,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,1.107763,5,0.536481,0.829447,99750,1.69543,8.093362,0.741858,-28.305152,-0.772162,0.623643,5,0.639659,1.08417,238600,1.148907,97.478541,1.248717,1.901328,1.000315,-6.36233,-0.030086,0.079681,0.197191,0.774869,5,0.835425,5,"Very High"
1135,26163563700,,12.465374,0.495519,0,0.608952,0,1.030708,73.819387,1.041899,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,1.01705,5,1.573427,0.603441,73611,0.728649,4.639684,1.077248,-19.671471,-0.034826,0.593628,5,3.378378,0.847895,182600,0.473555,75.174825,0.212469,5.768063,0.757345,-6.578615,-0.030222,0.384404,0.189125,0.408361,4,0.673013,5,"Very High"
1136,26163563800,,3.059805,0.909139,0,0.608952,0,1.030708,64.751838,0.507783,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.999836,5,2.546523,0.391351,76031,0.818155,11.781946,0.383656,-19.818644,-0.047395,0.386442,4,2.761905,0.90108,172900,0.356575,84.524976,0.646884,2.280992,0.976458,-1.953906,-0.027313,0.138793,0.195626,0.508218,5,0.631499,5,"Very High"
1137,26163564000,,3.529412,0.888487,0,0.608952,0,1.030708,59.40131,0.192615,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.951862,5,2.457265,0.410805,37125,-0.620829,7.643312,0.785563,-20.088933,-0.070478,0.126265,3,19.379845,-0.532583,31000,-1.35472,37.606838,-1.53297,8.802589,0.566668,18.186714,-0.014646,0.35443,0.189919,-0.446389,2,0.210579,3,"Moderate"
1138,26163564100,,6.047032,0.777772,22.983871,-1.7866,22.983871,-0.81485,74.028857,1.054238,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.453262,4,1.013111,0.725563,68581,0.542608,8.849558,0.668423,-16.240426,0.258193,0.548697,5,4.496301,0.75145,182300,0.469937,51.072706,-0.907334,5.483871,0.775203,17.176162,-0.015281,0.164165,0.194955,0.211488,3,0.404482,4,"High"
1139,26163564200,,22.975709,0.033315,0,0.608952,9.767442,0.246402,71.156958,0.885071,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.816573,5,2.601969,0.379266,59917,0.22216,7.688391,0.781185,-16.328888,0.250638,0.408312,4,8.139535,0.437141,177600,0.413256,70.675105,0.003408,13.5092,0.270925,-5.462791,-0.02952,0.120192,0.196119,0.215221,3,0.480036,4,"High"
1140,26163564401,,2.875399,0.917248,0,0.608952,3.651685,0.737485,83.063235,1.5864,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,1.113194,5,0.824742,0.766619,131758,2.879284,5.788656,0.96567,-31.714538,-1.063331,0.887061,5,3.129161,0.869396,359600,2.608149,99.106529,1.324355,3.948629,0.871671,85.698041,0.027815,0.054819,0.197849,0.983206,5,0.994487,5,"Very High"
1141,26163564402,,0,1.043697,0,0.608952,26.05042,-1.06109,81.962025,1.521534,82.367185,1.186142,64.285091,1.186142,1.417702,16.303302,1.338427,0.865052,5,2.557954,0.388859,120489,2.462487,7.291225,0.819754,-13.299363,0.509366,1.045117,5,6.572069,0.572369,347400,2.461019,84.81215,0.660227,1.25,1.041241,111.784217,0.044222,0,0,0.796513,5,0.902227,5,"Very High"
